,Invoice Date,Product,Region,Retailer,Sales Method,State,Price per Unit,Total Sales,Units Sold
8012,2021-12-13,Men's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,51,91.0,18.0
8013,2021-02-12,Men's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,33,61.0,18.0
8014,2021-01-14,Men's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,35,63.0,18.0
8015,2021-09-17,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,65,3575.0,55.0
8016,2021-08-18,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,65,3594.5,68.0
8017,2021-04-18,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,33,62.0,19.0
8018,2021-07-17,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,49,110.0,22.0
8019,2021-05-17,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,47,92.0,20.0
8020,2021-09-17,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,51,98.0,19.0
8021,2021-03-17,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,39,73.0,19.0
8022,2021-06-19,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,44,95.0,22.0
8023,2021-08-18,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,48,97.0,20.0
8024,2021-01-21,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,34,59.0,17.0
8025,2021-02-19,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,34,63.0,19.0
8026,2021-10-12,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,44,69.0,16.0
8027,2021-12-10,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,48,89.0,19.0
8028,2021-03-10,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,35,65.0,19.0
8029,2021-09-10,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,44,79.0,18.0
8030,2021-06-12,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,47,92.0,20.0
8031,2021-08-11,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,42,90.0,22.0
8032,2021-05-10,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,48,85.0,18.0
8033,2021-04-11,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,30,50.0,17.0
8034,2021-07-10,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,45,94.0,21.0
8035,2021-10-29,Women's Apparel,Northeast,Amazon,Outlet,Maine,40,800.0,20.0
8036,2021-11-04,Women's Apparel,Northeast,Amazon,Outlet,Maine,40,900.0,23.0
8037,2021-10-17,Women's Apparel,Northeast,Amazon,Outlet,Maine,40,1000.0,25.0
8038,2021-10-23,Women's Apparel,Northeast,Amazon,Outlet,Maine,40,1000.0,25.0
8039,2021-09-17,Women's Apparel,Northeast,Amazon,Outlet,Maine,60,1350.0,23.0
8040,2021-11-10,Women's Apparel,Northeast,Amazon,Outlet,Maine,60,1650.0,28.0
8041,2021-11-16,Women's Apparel,Northeast,Amazon,Outlet,Maine,60,1950.0,33.0
8042,2021-12-26,Women's Apparel,Northeast,Amazon,Outlet,Maine,60,1950.0,33.0
8043,2021-12-20,Women's Apparel,Northeast,Amazon,Outlet,Maine,60,2250.0,38.0
8044,2021-10-19,Women's Apparel,Northeast,Amazon,Outlet,Maine,70,1575.0,23.0
8045,2021-11-18,Women's Apparel,Northeast,Amazon,Outlet,Maine,70,1750.0,25.0
8046,2021-12-17,Women's Apparel,Northeast,Amazon,Outlet,Maine,70,2100.0,30.0
8047,2021-12-13,Women's Apparel,Northeast,Amazon,Outlet,Massachusetts,51,65.0,13.0
8048,2021-11-14,Women's Apparel,Northeast,Amazon,Outlet,Massachusetts,48,59.0,12.0
8049,2021-10-15,Women's Apparel,Northeast,Amazon,Outlet,Massachusetts,51,35.0,7.0
8050,2021-01-14,Women's Apparel,Northeast,Amazon,Outlet,Massachusetts,34,35.0,10.0
8051,2021-09-17,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,70,2275.0,33.0
8052,2021-08-18,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,70,2975.0,43.0
8053,2021-07-17,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,70,3594.5,53.0
8054,2021-04-18,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,33,33.0,10.0
8055,2021-08-18,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,46,67.0,15.0
8056,2021-09-17,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,53,55.0,10.0
8057,2021-03-17,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,36,36.0,10.0
8058,2021-05-17,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,46,64.0,14.0
8059,2021-02-19,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,36,45.0,12.0
8060,2021-07-17,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,47,77.0,16.0
8061,2021-06-19,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,50,81.0,16.0
8062,2021-01-21,Women's Apparel,Northeast,Amazon,Outlet,Vermont,35,35.0,10.0
8063,2021-08-11,Women's Apparel,Northeast,Amazon,Outlet,Vermont,44,60.0,14.0
8064,2021-04-11,Women's Apparel,Northeast,Amazon,Outlet,Vermont,36,32.0,9.0
8065,2021-06-12,Women's Apparel,Northeast,Amazon,Outlet,Vermont,49,77.0,16.0
8066,2021-03-10,Women's Apparel,Northeast,Amazon,Outlet,Vermont,29,28.0,10.0
8067,2021-09-10,Women's Apparel,Northeast,Amazon,Outlet,Vermont,45,42.0,9.0
8068,2021-05-10,Women's Apparel,Northeast,Amazon,Outlet,Vermont,47,56.0,12.0
8069,2021-02-12,Women's Apparel,Northeast,Amazon,Outlet,Vermont,35,37.0,11.0
8070,2021-07-10,Women's Apparel,Northeast,Amazon,Outlet,Vermont,49,86.0,18.0
8071,2021-11-11,Women's Apparel,Northeast,Amazon,Outlet,Vermont,57,73.0,13.0
8072,2021-12-10,Women's Apparel,Northeast,Amazon,Outlet,Vermont,60,87.0,15.0
8073,2021-10-27,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,35,175.0,5.0
8074,2021-10-21,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,35,263.0,8.0
8075,2021-11-02,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,35,263.0,8.0
8076,2021-11-08,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,45,563.0,13.0
8077,2021-12-30,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,45,563.0,13.0
8078,2021-11-14,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,45,788.0,18.0
8079,2021-11-20,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,45,788.0,18.0
8080,2021-12-24,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,45,788.0,18.0
8081,2021-10-19,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,55,550.0,10.0
8082,2021-11-18,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,55,963.0,18.0
8083,2021-12-17,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,55,1100.0,20.0
8084,2021-12-13,Women's Athletic Footwear,Northeast,Amazon,Outlet,Massachusetts,43,45.0,11.0
8085,2021-11-14,Women's Athletic Footwear,Northeast,Amazon,Outlet,Massachusetts,42,35.0,8.0
8086,2021-01-14,Women's Athletic Footwear,Northeast,Amazon,Outlet,Massachusetts,29,15.0,5.0
8087,2021-09-17,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,55,1238.0,23.0
8088,2021-08-18,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,55,1513.0,28.0
8089,2021-07-17,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,55,1788.0,33.0
8090,2021-04-18,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,35,19.0,5.0
8091,2021-08-18,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,42,37.0,9.0
8092,2021-02-19,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,31,21.0,7.0
8093,2021-06-19,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,37,38.0,10.0
8094,2021-05-17,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,41,37.0,9.0
8095,2021-07-17,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,39,42.0,11.0
8096,2021-03-17,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,33,15.0,5.0
8097,2021-09-17,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,41,30.0,7.0
8098,2021-01-21,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,36,22.0,6.0
8099,2021-10-12,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,46,28.0,6.0
8100,2021-02-12,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,30,14.0,5.0
8101,2021-11-11,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,42,40.0,10.0
8102,2021-03-10,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,30,12.0,4.0
8103,2021-04-11,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,30,15.0,5.0
8104,2021-09-10,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,35,23.0,7.0
8105,2021-06-12,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,38,39.0,10.0
8106,2021-05-10,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,40,33.0,8.0
8107,2021-07-10,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,36,35.0,10.0
8108,2021-08-11,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,40,34.0,9.0
8109,2021-12-10,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,44,44.0,10.0
8110,2021-11-01,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,30,450.0,15.0
8111,2021-10-20,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,30,600.0,20.0
8112,2021-10-26,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,30,600.0,20.0
8113,2021-12-29,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,45,675.0,15.0
8114,2021-11-07,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,45,788.0,18.0
8115,2021-11-13,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,45,900.0,20.0
8116,2021-11-19,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,45,1013.0,23.0
8117,2021-12-23,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,45,1013.0,23.0
8118,2021-10-19,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,55,688.0,13.0
8119,2021-11-18,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,55,1073.0,20.0
8120,2021-12-17,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,55,1375.0,25.0
8121,2021-12-13,Women's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,36,40.0,11.0
8122,2021-11-14,Women's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,44,40.0,9.0
8123,2021-02-12,Women's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,25,21.0,9.0
8124,2021-01-14,Women's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,27,27.0,10.0
8125,2021-09-17,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,55,1375.0,25.0
8126,2021-07-17,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,55,2063.0,38.0
8127,2021-08-18,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,55,2063.0,38.0
8128,2021-09-17,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,43,34.0,8.0
8129,2021-04-18,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,26,21.0,8.0
8130,2021-03-17,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,32,34.0,11.0
8131,2021-05-17,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,42,42.0,10.0
8132,2021-08-18,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,39,44.0,11.0
8133,2021-07-17,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,37,47.0,13.0
8134,2021-06-19,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,43,47.0,11.0
8135,2021-02-19,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,31,30.0,10.0
8136,2021-01-21,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,28,28.0,10.0
8137,2021-07-10,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,33,36.0,11.0
8138,2021-05-10,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,37,36.0,10.0
8139,2021-10-12,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,40,26.0,7.0
8140,2021-03-10,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,23,20.0,9.0
8141,2021-08-11,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,34,39.0,12.0
8142,2021-06-12,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,35,36.0,10.0
8143,2021-12-10,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,44,58.0,13.0
8144,2021-04-11,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,25,19.0,7.0
8145,2021-09-10,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,40,29.0,7.0
8146,2021-12-03,Men's Apparel,Northeast,Foot Locker,Outlet,Connecticut,42,42.0,10.0
8147,2021-01-10,Men's Apparel,Northeast,Foot Locker,Outlet,Connecticut,34,15.0,4.0
8148,2021-11-04,Men's Apparel,Northeast,Foot Locker,Outlet,Connecticut,44,39.0,9.0
8149,2021-01-24,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,65,1300.0,20.0
8150,2021-01-24,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,50,32.0,6.0
8151,2021-10-19,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,75,1313.0,18.0
8152,2021-11-18,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,75,2250.0,30.0
8153,2021-12-17,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,75,2625.0,35.0
8154,2021-10-19,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,50,29.0,6.0
8155,2021-11-18,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,59,57.0,10.0
8156,2021-12-17,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,50,62.0,12.0
8157,2020-01-29,Men's Apparel,Northeast,Foot Locker,Outlet,New York,43,124.0,29.0
8158,2020-03-08,Men's Apparel,Northeast,Foot Locker,Outlet,New York,45,130.0,29.0
8159,2020-03-14,Men's Apparel,Northeast,Foot Locker,Outlet,New York,46,128.0,28.0
8160,2020-01-23,Men's Apparel,Northeast,Foot Locker,Outlet,New York,43,132.0,31.0
8161,2020-02-10,Men's Apparel,Northeast,Foot Locker,Outlet,New York,47,132.0,28.0
8162,2020-02-04,Men's Apparel,Northeast,Foot Locker,Outlet,New York,44,124.0,28.0
8163,2020-01-05,Men's Apparel,Northeast,Foot Locker,Outlet,New York,43,132.0,31.0
8164,2021-12-19,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,43,13.0,3.0
8165,2021-12-13,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,36,15.0,4.0
8166,2021-11-07,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,41,10.0,2.0
8167,2021-11-01,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,39,16.0,4.0
8168,2021-11-13,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,45,12.0,3.0
8169,2021-11-19,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,51,20.0,4.0
8170,2021-12-07,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,46,25.0,5.0
8171,2021-12-31,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,46,26.0,6.0
8172,2021-12-25,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,51,24.0,5.0
8173,2021-12-01,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,50,32.0,6.0
8174,2021-10-26,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,42,17.0,4.0
8175,2021-11-25,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,43,21.0,5.0
8176,2021-04-07,Men's Apparel,Northeast,Foot Locker,Outlet,Rhode Island,33,5.0,2.0
8177,2021-10-08,Men's Apparel,Northeast,Foot Locker,Outlet,Rhode Island,40,9.0,2.0
8178,2021-07-06,Men's Apparel,Northeast,Foot Locker,Outlet,Rhode Island,33,22.0,7.0
8179,2021-06-08,Men's Apparel,Northeast,Foot Locker,Outlet,Rhode Island,39,26.0,7.0
8180,2021-03-06,Men's Apparel,Northeast,Foot Locker,Outlet,Rhode Island,33,8.0,3.0
8181,2021-09-06,Men's Apparel,Northeast,Foot Locker,Outlet,Rhode Island,34,11.0,3.0
8182,2021-02-08,Men's Apparel,Northeast,Foot Locker,Outlet,Rhode Island,34,14.0,4.0
8183,2021-08-07,Men's Apparel,Northeast,Foot Locker,Outlet,Rhode Island,37,15.0,4.0
8184,2021-05-06,Men's Apparel,Northeast,Foot Locker,Outlet,Rhode Island,40,22.0,5.0
8185,2021-02-08,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Connecticut,24,10.0,4.0
8186,2021-01-10,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Connecticut,28,22.0,8.0
8187,2021-12-03,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Connecticut,37,48.0,13.0
8188,2021-11-04,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Connecticut,37,39.0,11.0
8189,2021-02-22,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New Hampshire,55,1238.0,23.0
8190,2021-01-24,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New Hampshire,55,1650.0,30.0
8191,2021-01-24,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New Hampshire,36,33.0,9.0
8192,2021-10-19,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New Hampshire,65,1950.0,30.0
8193,2021-11-18,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New Hampshire,65,2113.0,33.0
8194,2021-12-17,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New Hampshire,65,2763.0,43.0
8195,2021-02-22,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New Hampshire,42,29.0,7.0
8196,2021-12-17,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New Hampshire,49,63.0,13.0
8197,2021-11-18,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New Hampshire,42,48.0,11.0
8198,2021-10-19,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New Hampshire,44,44.0,10.0
8199,2020-02-01,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New York,35,110.0,32.0
8200,2020-01-08,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New York,39,123.0,32.0
8201,2020-03-17,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New York,37,133.0,36.0
8202,2020-03-05,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New York,41,139.0,34.0
8203,2020-01-02,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New York,36,115.0,32.0
8204,2020-02-07,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New York,37,110.0,30.0
8205,2020-01-26,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New York,35,110.0,32.0
8206,2020-03-11,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,New York,41,130.0,32.0
8207,2021-12-16,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,35,24.0,7.0
8208,2021-11-10,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,37,19.0,5.0
8209,2021-11-16,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,40,22.0,5.0
8210,2021-12-10,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,40,36.0,9.0
8211,2021-11-04,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,33,17.0,5.0
8212,2021-11-22,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,41,35.0,9.0
8213,2021-11-28,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,45,45.0,10.0
8214,2021-10-29,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,32,14.0,4.0
8215,2021-12-28,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,47,40.0,9.0
8216,2021-12-22,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,43,29.0,7.0
8217,2021-12-04,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,44,45.0,10.0
8218,2021-09-06,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Rhode Island,30,24.0,8.0
8219,2021-05-06,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Rhode Island,32,19.0,6.0
8220,2021-07-06,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Rhode Island,32,36.0,11.0
8221,2021-08-07,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Rhode Island,31,34.0,11.0
8222,2021-10-08,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Rhode Island,38,26.0,7.0
8223,2021-03-06,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Rhode Island,27,12.0,5.0
8224,2021-06-08,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Rhode Island,35,37.0,11.0
8225,2021-04-07,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Rhode Island,23,9.0,4.0
8226,2021-02-08,Men's Street Footwear,Northeast,Foot Locker,Outlet,Connecticut,24,39.0,16.0
8227,2021-01-10,Men's Street Footwear,Northeast,Foot Locker,Outlet,Connecticut,23,34.0,15.0
8228,2021-12-03,Men's Street Footwear,Northeast,Foot Locker,Outlet,Connecticut,45,78.0,17.0
8229,2021-11-04,Men's Street Footwear,Northeast,Foot Locker,Outlet,Connecticut,51,76.0,15.0
8230,2021-01-24,Men's Street Footwear,Northeast,Foot Locker,Outlet,New Hampshire,55,2750.0,50.0
8231,2021-02-22,Men's Street Footwear,Northeast,Foot Locker,Outlet,New Hampshire,55,3163.0,58.0
8232,2021-01-24,Men's Street Footwear,Northeast,Foot Locker,Outlet,New Hampshire,36,59.0,17.0
8233,2021-02-22,Men's Street Footwear,Northeast,Foot Locker,Outlet,New Hampshire,41,75.0,18.0
8234,2021-10-19,Men's Street Footwear,Northeast,Foot Locker,Outlet,New Hampshire,70,3325.0,48.0
8235,2021-11-18,Men's Street Footwear,Northeast,Foot Locker,Outlet,New Hampshire,75,3375.0,45.0
8236,2021-12-17,Men's Street Footwear,Northeast,Foot Locker,Outlet,New Hampshire,75,3594.5,63.0
8237,2021-10-19,Men's Street Footwear,Northeast,Foot Locker,Outlet,New Hampshire,52,84.0,16.0
8238,2021-11-18,Men's Street Footwear,Northeast,Foot Locker,Outlet,New Hampshire,59,88.0,15.0
8239,2021-12-17,Men's Street Footwear,Northeast,Foot Locker,Outlet,New Hampshire,49,98.0,20.0
8240,2020-01-07,Men's Street Footwear,Northeast,Foot Locker,Outlet,New York,33,128.0,39.0
8241,2020-01-01,Men's Street Footwear,Northeast,Foot Locker,Outlet,New York,34,131.0,38.0
8242,2020-01-25,Men's Street Footwear,Northeast,Foot Locker,Outlet,New York,40,156.0,39.0
8243,2020-03-16,Men's Street Footwear,Northeast,Foot Locker,Outlet,New York,41,154.0,38.0
8244,2020-02-06,Men's Street Footwear,Northeast,Foot Locker,Outlet,New York,44,161.0,37.0
8245,2020-03-10,Men's Street Footwear,Northeast,Foot Locker,Outlet,New York,44,191.0,43.0
8246,2020-03-04,Men's Street Footwear,Northeast,Foot Locker,Outlet,New York,47,188.0,40.0
8247,2020-01-31,Men's Street Footwear,Northeast,Foot Locker,Outlet,New York,33,123.0,37.0
8248,2021-11-15,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,44,66.0,15.0
8249,2021-12-09,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,46,75.0,16.0
8250,2021-12-15,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,47,58.0,12.0
8251,2021-11-09,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,35,49.0,14.0
8252,2021-11-21,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,49,83.0,17.0
