,Product Name,Listing Price,Sale Price,Discount,Brand,Description,Rating,Reviews,Last Visited
3169,Nike Air Max 270 React SE,0.0,13995,0,Nike,"Nike's first lifestyle Air Max meets the softest, smoothest and most resilient foam yet in the Nike Air Max 270 React. The design draws from the Air Max pantheon, showcasing Nike's greatest innovation with its large window. Details on the upper take inspiration from bubble wrap and add a playful, modern style that looks as good as it feels.",0.0,0,2020-04-13 15:36:48
3170,Nike Benassi JDI BETRUE,0.0,4495,0,Nike,"The Nike Benassi JDI BETRUE Slide creates lightweight comfort in a classic design, while the soft foam sole cushions your every step.",4.3,3,2020-04-13 15:36:49
3171,Nike Zoom Rise,11995.0,8397,0,Nike,"Bounce like never before in the Zoom Rise, Nike Basketball's artfully crafted creation for the upwardly mobile. This mid-top provides containment and support up through the ankle, while an extra-large Nike Zoom Air unit under the ball of your foot redefines how responsive a shoe can be.",4.0,2,2020-04-13 15:36:49
3172,Nike Tiempo Legend 8 Club IC,4495.0,3147,0,Nike,The Nike Tiempo Legend 8 Club IC takes the touch of textured synthetic leather and adds a grippy rubber outsole for multi-directional traction.,2.0,1,2020-04-13 15:36:49
3173,Nike Air Max 2017,0.0,15995,0,Nike,"The Nike Air Max 2017 Women's Shoe features a seamless Flymesh upper for support and breathability. Iconic Max Air cushioning provides a lightweight, smooth feel with each step, whether you're running your three-miler or running your day.",3.5,18,2020-04-13 15:36:50
3174,Nike Flex RN 2018,7495.0,5997,0,Nike,The Nike Flex RN 2018 Women's Running Shoe delivers a flexible fit with a lightweight knit construction to help your runs feel free and easy.,3.2,15,2020-04-13 15:36:50
3175,NikeCourt Royale AC,4495.0,3147,0,Nike,"Winning in both style and comfort, the NikeCourt Royale AC is as easy to get on as it is to pair with your entire warm-weather wardrobe. A hidden gore strap keeps the canvas upper looking clean and classic while easing it on and off.",5.0,1,2020-04-13 15:36:50
3176,Jordan Air Latitude 720,15995.0,12797,0,Nike,"Boasting a bold 720 Air unit, the Jordan Air Latitude 720 offers 360 degrees of cushioning and then some. This attention-grabbing, AJ 8–inspired shoe is a celebration of '90s Jordan heritage, big-time Air and street-ready comfort.",5.0,1,2020-04-13 15:36:51
3177,Nike Phantom Vision 2 Club Dynamic Fit TF,0.0,5995,0,Nike,"The Nike Phantom Vision 2 Club Dynamic Fit TF provides precise touch to win. A foot-hugging inner sleeve combines with a textured synthetic leather outer layer to create a boot for the finishers, the providers and the battlers of tomorrow's game.",0.0,0,2020-04-13 15:36:51
3178,Nike Air Force 1 '07 SE,8495.0,6797,0,Nike,The legend lives on in the Nike Air Force 1 '07 SE. This fresh take on an icon gives you classic style while playing up the AF-1's versatility with new colours and materials.,3.6,5,2020-04-13 15:36:51
3179,Nike Zoom Fly 3 Premium,14995.0,10497,0,Nike,"Inspired by the Vaporfly, the Nike Zoom Fly 3 gives distance runners race-day comfort and durability. The power of a carbon-fibre plate keeps you in the running mile after mile.",5.0,1,2020-04-13 15:36:51
3180,Nike SB Alleyoop,0.0,6495,0,Nike,"The Nike SB Alleyoop delivers comfort that lasts in a low-top silhouette. Soft suede and plush foam hug and support your foot, long after the sun goes down.",0.0,0,2020-04-13 15:36:52
3181,Nike Mercurial Vapor 13 Elite SE FG,0.0,21995,0,Nike,"Building on the 360-degree Flyknit innovation of the 12, the Nike Mercurial Vapor 13 Elite SE FG adds a Nike Aerowtrac zone to the forefoot and a slightly stiffer chassis to help supercharge traction.",0.0,0,2020-04-13 15:36:52
3182,Nike Air VaporMax 2019,15995.0,9597,0,Nike,"Designed for running but adopted by the street, the Nike Air VaporMax 2019 features the lightest, most flexible Air Max cushioning to date. A stretch woven material wraps your foot for lightweight support and stability, while an external reinforcement in the heel secures the back of your foot.",3.5,11,2020-04-13 15:36:52
3183,Nike Air Zoom Structure 22,0.0,9995,0,Nike,"The Nike Air Zoom Structure 22 Women's Running Shoe looks fast and feels secure. Engineered mesh, a heel overlay and dynamic support throughout the midfoot all work together to provide a smooth, stable ride.",4.3,14,2020-04-13 15:36:52
3184,NikeCourt Air Zoom Vapor X,0.0,14995,0,Nike,"The NikeCourt Air Zoom Vapor X has an updated Dynamic Fit system with a full-length foot frame to provide ultimate control. Its new generative outsole combined with a Zoom Air unit provides a lightweight, responsive feel on the court.",4.0,3,2020-04-13 15:36:53
3185,LeBron Soldier 13 SFG,11995.0,9597,0,Nike,"LeBron works hard in the offseason, getting stronger and fine-tuning his already devastating skills. Inspired by his dedication and commitment to inclusivity, the Soldier 13 SFG combines LeBron-tested cushioning, containment and support with a wide, flexible collar and lace-free closure that lets all players get in and out of the shoe with ease.",4.2,6,2020-04-13 15:36:53
3186,Air Jordan 13 Retro,0.0,15995,0,Nike,"Featuring a panther-inspired design that takes after Michael Jordan's on-court presence, the Air Jordan 13 Retro is based on the OG model and has the same responsive cushioning and premium materials that made it famous in the '90s.",3.9,34,2020-04-13 15:36:53
3187,Nike React Element 55 Premium,11995.0,7197,0,Nike,"The Nike React Element 55 is a balanced blend of classic design and forward-looking innovation. Nike React foam delivers lightweight, bouncy comfort, while rubber outsole pods and an exaggerated outsole offer a cutting-edge look that begs a reaction.",4.0,1,2020-04-13 15:36:53
3188,Nike Zoom Pegasus Turbo 2,0.0,15995,0,Nike,"The Nike Zoom Pegasus Turbo 2 is updated with a featherlight upper, while Nike ZoomX foam brings revolutionary responsiveness to your long distance training.",0.0,0,2020-04-13 15:36:54
3189,Nike Air Max 97,0.0,16995,0,Nike,"The Nike Air Max 97 keeps a sneaker icon going strong with the same design details that made its reputation from the beginning: water-ripple lines, reflective piping and full-length Max Air cushioning.",5.0,1,2020-04-13 15:36:54
3190,Nike Free RN Flyknit 3.0,11995.0,7197,0,Nike,Never worry about laces in the Nike Free RN Flyknit 3.0. This remix leaves them out—letting you slip in quickly and hit your stride even faster. Supportive yarns join stretchy technology for a lightweight upper that feels as good as it looks. Heel-to-toe grooves in the outsole move and bend with every stride.,0.0,0,2020-04-13 15:36:55
3191,Nike Air Force 1 GORE-TEX ®,12995.0,10397,0,Nike,"The Nike Air Force 1 GORE-TEX ® retools the classic Air Force 1 with a street-approved design that meets the standards of GORE-TEX ® waterproof technology. It features water-wicking flat laces, a GORE-TEX ® bootie and GORE-TEX ® branding on the heel.",4.1,18,2020-04-13 15:36:55
3192,Nike Air Zoom Pegasus 36,0.0,10995,0,Nike,"The iconic Nike Air Zoom Pegasus 36 returns with more cooling perforations and mesh in the upper that targets breathability across high-heat areas. A slimmer heel collar and tongue reduces bulk, while exposed cables give you a snug fit at higher speeds.",0.0,0,2020-04-13 15:36:55
3193,Nike Phantom Venom Academy TF,0.0,7495,0,Nike,"The Nike Phantom Venom Academy TF is engineered for powerful, precise strikes that win games. Ridges on the instep help create spin to control the flight of the ball. The sole provides the turf traction needed to unleash at any moment.",5.0,1,2020-04-13 15:36:55
3194,Kyrie 4,0.0,10995,0,Nike,"The Kyrie 4 Men's Basketball Shoe is ultra-flexible, responsive and supportive. It's designed for Kyrie Irving's sudden changes of direction and smooth yet rapid playing style.",4.1,19,2020-04-13 15:36:55
3195,Nike Metcon 4 XD Patch,0.0,11995,0,Nike,"Designed to withstand the demands of cross-training, the Nike Metcon 4 XD Patch delivers abrasion resistance with a 3D-printed upper for long-lasting wear. It comes with a set of 6 patches so you can customise your look with what motivates you most.",0.0,0,2020-04-13 15:36:56
3196,NikeCourt Royale SL,3995.0,3197,0,Nike,"As fresh as the day it debuted, the NikeCourt Royale SL features classic, clean lines, a durable synthetic leather upper and a rubber cupsole for all-day comfort.",0.0,0,2020-04-13 15:36:56
3197,Nike React Metcon,0.0,12995,0,Nike,"The Nike React Metcon takes the stability and traction from the training original and pairs it with Nike's most comfortable cushioning. Tackle high-impact and lifting workouts with a light, breathable upper and durable grip to keep you going.",3.7,3,2020-04-13 15:36:56
3198,Nike Phantom Vision 2 Academy Dynamic Fit TF,0.0,8495,0,Nike,The Nike Phantom Vision 2 Academy Dynamic Fit TF has a textured NIKESKIN overlay for durability and precise touch. Covered laces keep your striking surface clear.,0.0,0,2020-04-13 15:36:56
3199,Nike ZoomX Vista Grind SP,0.0,14995,0,Nike,"The Nike ZoomX Vista Grind SP is proof of the improbable, bringing you to a bold new place that's rebellious and forward thinking. Recycled foam from the Nike ZoomX family plus lightweight fabric and durable overlays come together to give the shoe a modern look and classic comfort.",5.0,1,2020-04-13 15:36:56
3200,Nike Air Max 90,0.0,9995,0,Nike,"30 years after its original release, the Nike Air Max 90 is back to celebrate the new year. A tonal graphic print, inspired by the folk art of paper cutting, celebrates breakthrough moments from the past that also coincided with the Year of the Rat. Soft, sateen-like material, classic TPU accents and hints of metallic silver finish this design that marks the beginning of a new decade and zodiac cycle.",0.0,0,2020-04-13 15:36:57
3201,Nike Air Max 270 React,0.0,12995,0,Nike,"The Nike Air Max 270 React uses lightweight, layered, no-sew materials to create a modern style that looks as good as it feels.",4.3,6,2020-04-13 15:36:57
3202,Nike Zoom Fly SP Fast,16049.0,10197,0,Nike,"The Nike Zoom Fly SP Fast Shoe features a deconstructed upper to make the shoe lightweight and distraction-free. Underfoot, Nike React technology combines with a full-length carbon-infused nylon plate to deliver revolutionary energy return.",0.0,0,2020-04-13 15:36:57
3203,Nike Drop-Type,0.0,5995,0,Nike,"With DIY attitude and classic tennis shoe appeal, the Nike Drop-Type puts a raw, experimental edge on an iconic look. Featuring distinct lines that borrow from the NikeCourt series, an exposed foam tongue and N354 branding, it lets your shoes do the talking.",4.0,1,2020-04-13 15:36:58
3204,Nike Air Max 98 SE,0.0,15995,0,Nike,"Always one step ahead, the Nike Air Max 98 SE features the OG design lines that were inspired by the walls of the Grand Canyon. Its fluid, textured look and full-length Nike Air cushioning set it apart, while the gradient colours add Nike heritage.",0.0,0,2020-04-13 15:36:58
3205,Nike Zoom Rival Fly 2,0.0,7995,0,Nike,The Nike Zoom Rival Fly 2 features a futuristic look with cushioning in the forefoot that gives a responsive feel. Flex grooves underneath optimise toe-off and soft foam cushions your stride.,0.0,0,2020-04-13 15:36:58
3206,Nike MX-720-818,0.0,15995,0,Nike,"The Nike MX-720-818 uses materials inspired by spacesuits with quilted stitching, for a futuristic take on classic Air Max DNA.",0.0,0,2020-04-13 15:36:59
3207,Nike Blazer Low LE,6995.0,5597,0,Nike,The Nike Blazer Low LE refines the old-school basketball icon with updated details.,5.0,2,2020-04-13 15:36:59
3208,Nike Zoom Pegasus Turbo 2 Rise,15995.0,9597,0,Nike,"The Nike Zoom Pegasus Turbo 2 Rise is updated with a featherlight upper, while innovative foam brings revolutionary responsiveness to your long-distance training.",4.0,5,2020-04-13 15:37:00
3209,Nike Air Max 98,0.0,15995,0,Nike,"At a local football club in the gritty Parisian suburb of Bondy, in between grey concrete housing projects, a kid named Kylian Mbappé practised his game. It didn't take long before that kid hit the world stage and became one of football's biggest superstars. The Nike Air Max 98 celebrates Mbappé's childhood dream with a sneaker that brings the legacy of Bondy to the neighbourhoods of the world.",0.0,0,2020-04-13 15:37:00
3210,Nike Air Max Dia SE,9995.0,5997,0,Nike,"The Nike Air Max Dia SE features sleek lines and a sheer upper that combine classic Air Max elements into a lightweight, comfy and versatile icon. Together with its smart toe-down profile and extra lift, the Nike Air Max Dia SE offers an ever-bigger expression of Nike Air.",4.8,20,2020-04-13 15:37:01
3211,Nike Mercurial Superfly 7 Academy MDS TF,0.0,8995,0,Nike,"Dream of speed and play fast in the Nike Mercurial Superfly 7 Academy MDS TF. The soft upper wraps your foot for a second-skin fit, while the rubber sole helps supercharge traction on turf.",0.0,0,2020-04-13 15:37:01
3212,Nike Tanjun,4995.0,3997,0,Nike,"Named after the Japanese word for simplicity, the Nike Tanjun Women's Shoe offers an elegant, modern design for an elevated everyday look.",4.0,53,2020-04-13 15:37:01
3213,Nike Air Max 90,9495.0,7597,0,Nike,The Nike Air Max 90 Women's Shoe honours its roots with a supportive upper and the excellent cushioning that made the original a favourite.,3.6,5,2020-04-13 15:37:01
3214,Nike Air Max 720 BETRUE,0.0,15995,0,Nike,"Designed in collaboration with Gilbert Baker, the Nike Air Max 720 BETRUE features a rainbow-coloured upper inspired by, and in celebration of, the LGBTQ community.",5.0,1,2020-04-13 15:37:01
